1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,0
8,1,1,0
9,1,1,0
11,88,2,0
12,88,2,0
13,88,2,0
14,88,2,0
15,88,2,0
16,88,2,0
17,88,2,0
19,84,3,0
20,84,3,0
21,84,3,0
22,84,3,0
23,84,3,0
24,81,3,0
25,81,3,0
26,81,3,0
27,81,3,0
28,81,3,0
29,81,3,0
30,76,3,0
31,76,3,0
32,76,3,0
33,76,3,0
34,76,3,0
35,76,3,0
36,71,3,0
37,71,3,0
38,71,3,0
39,69,3,0
40,69,3,0
41,69,3,0
42,69,3,0
43,69,3,0
44,64,3,0
45,64,3,0
46,64,3,0
47,64,3,0
48,58,3,0
49,58,3,0
50,58,3,0
51,58,3,0
52,54,3,0
53,54,3,0
54,54,3,0
55,54,3,0
56,54,3,0
57,54,3,0
58,51,3,0
59,51,3,0
60,51,3,0
61,51,3,0
62,51,3,0
63,45,3,0
64,45,3,0
65,45,3,0
66,39,3,0
67,39,3,0
68,39,3,0
69,39,3,0
70,39,3,0
71,39,3,0
72,39,3,0
73,37,3,0
74,37,3,0
75,37,3,0
76,31,3,0
77,31,3,0
78,31,3,0
79,31,3,0
80,28,3,0
81,28,3,0
82,28,3,0
83,28,3,0
84,28,3,0
85,28,3,0
86,28,3,0
87,24,3,0
88,24,3,0
89,24,3,0
90,24,3,0
91,24,3,0
92,20,3,0
93,20,3,0
94,20,3,0
95,20,3,0
96,20,3,0
97,17,3,0
98,17,3,0
99,17,3,0
100,17,3,0
101,17,3,0
102,11,3,0
103,11,3,0
104,11,3,0
105,11,4,0
106,11,4,0
107,11,4,0
108,11,4,0
109,11,4,0
110,11,4,0
111,11,4,0
112,11,4,0
113,11,4,0
114,11,4,0
115,11,4,0
116,11,4,0
117,11,4,0
118,11,4,0
119,11,4,0
120,11,4,0
121,11,4,0
122,11,4,0
123,11,4,0
124,11,4,0
125,11,4,0
126,11,4,0
127,11,4,0
128,11,4,0
129,11,4,0
130,11,4,0
131,11,4,0
132,11,4,0
133,11,4,0
134,11,4,0
135,11,4,0
136,11,4,0
137,11,4,0
138,11,4,0
139,11,4,0
140,11,4,0
141,11,4,0
142,11,4,0
143,11,4,0
144,11,4,0
145,11,4,0
146,11,4,0
147,11,4,0
148,11,4,0
149,11,4,0
150,11,4,0
151,11,4,0
152,11,4,0
