1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,0
9,90,2,0
10,90,2,0
11,90,2,0
12,90,2,0
13,90,2,0
14,90,2,0
15,90,2,0
16,90,2,0
17,90,2,0
18,90,2,0
19,90,2,0
20,90,2,0
22,86,3,0
23,86,3,0
24,86,3,0
25,86,3,0
26,86,3,0
27,83,3,0
28,83,3,0
29,83,3,0
30,79,3,0
31,79,3,0
32,79,3,0
33,75,3,0
34,75,3,0
35,75,3,0
36,75,3,0
37,75,3,0
38,72,3,0
39,72,3,0
40,72,3,0
41,72,3,0
42,72,3,0
43,72,3,0
44,67,3,0
45,67,3,0
46,67,3,0
47,67,3,0
48,63,3,0
49,63,3,0
50,63,3,0
51,63,3,0
52,63,3,0
53,61,3,0
54,61,3,0
55,61,3,0
56,61,3,0
57,61,3,0
58,61,3,0
59,61,3,0
60,57,3,0
61,57,3,0
62,57,3,0
63,53,3,0
64,53,3,0
65,53,3,0
66,53,3,0
67,53,3,0
68,53,3,0
69,53,3,0
70,50,3,0
71,50,3,0
72,50,3,0
73,50,3,0
74,50,3,0
75,46,3,0
76,46,3,0
77,46,3,0
78,46,3,0
79,43,3,0
80,43,3,0
81,43,3,0
82,43,3,0
83,43,3,0
84,43,3,0
85,39,3,0
86,39,3,0
87,39,3,0
88,39,3,0
89,39,3,0
90,39,3,0
91,34,3,0
92,34,3,0
93,34,3,0
94,34,3,0
95,34,3,0
96,34,3,0
97,34,3,0
98,28,3,0
99,28,3,0
100,28,3,0
101,28,3,0
102,28,3,0
103,25,3,0
104,25,3,0
105,25,3,0
106,25,3,0
107,25,3,0
108,19,3,0
109,19,3,0
110,19,3,0
111,19,3,0
112,17,3,0
113,17,3,0
114,17,3,0
115,17,3,0
116,17,3,0
117,17,3,0
118,12,3,0
119,12,3,0
120,12,3,0
121,12,3,0
122,12,3,0
123,12,3,0
124,12,3,0
125,12,4,0
126,12,4,0
127,12,4,0
128,12,4,0
129,12,4,0
130,12,4,0
131,12,4,0
132,12,4,0
133,12,4,0
134,12,4,0
135,12,4,0
136,12,4,0
137,12,4,0
138,12,4,0
139,12,4,0
140,12,4,0
141,12,4,0
142,12,4,0
143,12,4,0
144,12,4,0
145,12,4,0
146,12,4,0
147,12,4,0
148,12,4,0
149,12,4,0
150,12,4,0
151,12,4,0
152,12,4,0
