1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,0
8,1,1,0
10,81,2,0
11,81,2,0
12,81,2,0
13,81,2,0
14,81,2,0
15,81,2,0
16,81,2,0
18,77,3,0
19,77,3,0
20,77,3,0
21,77,3,0
22,77,3,0
23,71,3,0
24,71,3,0
25,71,3,0
26,71,3,0
27,67,3,0
28,67,3,0
29,67,3,0
30,63,3,0
31,63,3,0
32,63,3,0
33,63,3,0
34,63,3,0
35,63,3,0
36,63,3,0
37,59,3,0
38,59,3,0
39,59,3,0
40,59,3,0
41,59,3,0
42,54,3,0
43,54,3,0
44,54,3,0
45,51,3,0
46,51,3,0
47,51,3,0
48,51,3,0
49,47,3,0
50,47,3,0
51,47,3,0
52,47,3,0
53,47,3,0
54,47,3,0
55,47,3,0
56,43,3,0
57,43,3,0
58,43,3,0
59,43,3,0
60,43,3,0
61,43,3,0
62,43,3,0
63,40,3,0
64,40,3,0
65,40,3,0
66,40,3,0
67,40,3,0
68,40,3,0
69,40,3,0
70,38,3,0
71,38,3,0
72,38,3,0
73,38,3,0
74,38,3,0
75,34,3,0
76,34,3,0
77,34,3,0
78,34,3,0
79,32,3,0
80,32,3,0
81,32,3,0
82,28,3,0
83,28,3,0
84,28,3,0
85,28,3,0
86,28,3,0
87,28,3,0
88,22,3,0
89,22,3,0
90,22,3,0
91,17,3,0
92,17,3,0
93,17,3,0
94,17,3,0
95,12,3,0
96,12,3,0
97,12,3,0
98,12,3,0
99,12,3,0
100,12,4,0
101,12,4,0
102,12,4,0
103,12,4,0
104,12,4,0
105,12,4,0
106,12,4,0
107,12,4,0
108,12,4,0
109,12,4,0
110,12,4,0
111,12,4,0
112,12,4,0
113,12,4,0
114,12,4,0
115,12,4,0
116,12,4,0
117,12,4,0
118,12,4,0
119,12,4,0
120,12,4,0
121,12,4,0
122,12,4,0
123,12,4,0
124,12,4,0
125,12,4,0
126,12,4,0
127,12,4,0
128,12,4,0
129,12,4,0
130,12,4,0
131,12,4,0
132,12,4,0
133,12,4,0
134,12,4,0
135,12,4,0
136,12,4,0
137,12,4,0
138,12,4,0
139,12,4,0
140,12,4,0
141,12,4,0
142,12,4,0
143,12,4,0
144,12,4,0
145,12,4,0
146,12,4,0
147,12,4,0
148,12,4,0
149,12,4,0
150,12,4,0
151,12,4,0
152,12,4,0
