1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
8,87,2,0
9,87,2,0
10,87,2,0
11,87,2,0
12,87,2,0
13,87,2,0
14,87,2,0
15,87,2,0
16,87,2,0
17,87,2,0
19,83,3,0
20,83,3,0
21,83,3,0
22,78,3,0
23,78,3,0
24,78,3,0
25,78,3,0
26,78,3,0
27,78,3,0
28,78,3,0
29,73,3,0
30,73,3,0
31,73,3,0
32,73,3,0
33,73,3,0
34,73,3,0
35,69,3,0
36,69,3,0
37,69,3,0
38,69,3,0
39,66,3,0
40,66,3,0
41,66,3,0
42,66,3,0
43,66,3,0
44,61,3,0
45,61,3,0
46,61,3,0
47,61,3,0
48,61,3,0
49,58,3,0
50,58,3,0
51,58,3,0
52,58,3,0
53,58,3,0
54,58,3,0
55,58,3,0
56,52,3,0
57,52,3,0
58,52,3,0
59,52,3,0
60,46,3,0
61,46,3,0
62,46,3,0
63,46,3,0
64,46,3,0
65,46,3,0
66,44,3,0
67,44,3,0
68,44,3,0
69,44,3,0
70,44,3,0
71,40,3,0
72,40,3,0
73,40,3,0
74,40,3,0
75,40,3,0
76,35,3,0
77,35,3,0
78,35,3,0
79,35,3,0
80,35,3,0
81,35,3,0
82,31,3,0
83,31,3,0
84,31,3,0
85,31,3,0
86,31,3,0
87,31,3,0
88,31,3,0
89,29,3,0
90,29,3,0
91,29,3,0
92,29,3,0
93,29,3,0
94,26,3,0
95,26,3,0
96,26,3,0
97,23,3,0
98,23,3,0
99,23,3,0
100,23,3,0
101,23,3,0
102,23,3,0
103,21,3,0
104,21,3,0
105,21,3,0
106,21,3,0
107,17,3,0
108,17,3,0
109,17,3,0
110,17,3,0
111,17,3,0
112,13,3,0
113,13,3,0
114,13,3,0
115,13,3,0
116,13,3,0
117,13,3,0
118,13,3,0
119,13,4,0
120,13,4,0
121,13,4,0
122,13,4,0
123,13,4,0
124,13,4,0
125,13,4,0
126,13,4,0
127,13,4,0
128,13,4,0
129,13,4,0
130,13,4,0
131,13,4,0
132,13,4,0
133,13,4,0
134,13,4,0
135,13,4,0
136,13,4,0
137,13,4,0
138,13,4,0
139,13,4,0
140,13,4,0
141,13,4,0
142,13,4,0
143,13,4,0
144,13,4,0
145,13,4,0
146,13,4,0
147,13,4,0
148,13,4,0
149,13,4,0
150,13,4,0
151,13,4,0
152,13,4,0
