1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,0
8,1,1,0
9,1,1,0
11,90,2,0
12,90,2,0
13,90,2,0
14,90,2,0
15,90,2,0
16,90,2,0
17,90,2,0
19,87,3,0
20,87,3,0
21,87,3,0
22,87,3,0
23,85,3,0
24,85,3,0
25,85,3,0
26,85,3,0
27,85,3,0
28,81,3,0
29,81,3,0
30,81,3,0
31,81,3,0
32,81,3,0
33,81,3,0
34,75,3,0
35,75,3,0
36,75,3,0
37,75,3,0
38,75,3,0
39,69,3,0
40,69,3,0
41,69,3,0
42,69,3,0
43,69,3,0
44,67,3,0
45,67,3,0
46,67,3,0
47,63,3,0
48,63,3,0
49,63,3,0
50,63,3,0
51,63,3,0
52,63,3,0
53,59,3,0
54,59,3,0
55,59,3,0
56,59,3,0
57,56,3,0
58,56,3,0
59,56,3,0
60,56,3,0
61,56,3,0
62,51,3,0
63,51,3,0
64,51,3,0
65,46,3,0
66,46,3,0
67,46,3,0
68,46,3,0
69,46,3,0
70,46,3,0
71,42,3,0
72,42,3,0
73,42,3,0
74,42,3,0
75,42,3,0
76,42,3,0
77,42,3,0
78,36,3,0
79,36,3,0
80,36,3,0
81,36,3,0
82,36,3,0
83,36,3,0
84,31,3,0
85,31,3,0
86,31,3,0
87,31,3,0
88,31,3,0
89,31,3,0
90,26,3,0
91,26,3,0
92,26,3,0
93,26,3,0
94,26,3,0
95,26,3,0
96,21,3,0
97,21,3,0
98,21,3,0
99,21,3,0
100,21,3,0
101,19,3,0
102,19,3,0
103,19,3,0
104,19,3,0
105,19,3,0
106,19,3,0
107,16,3,0
108,16,3,0
109,16,3,0
110,16,3,0
111,16,3,0
112,16,3,0
113,16,3,0
114,14,3,0
115,14,3,0
116,14,3,0
117,14,3,0
118,14,3,0
119,14,4,0
120,14,4,0
121,14,4,0
122,14,4,0
123,14,4,0
124,14,4,0
125,14,4,0
126,14,4,0
127,14,4,0
128,14,4,0
129,14,4,0
130,14,4,0
131,14,4,0
132,14,4,0
133,14,4,0
134,14,4,0
135,14,4,0
136,14,4,0
137,14,4,0
138,14,4,0
139,14,4,0
140,14,4,0
141,14,4,0
142,14,4,0
143,14,4,0
144,14,4,0
145,14,4,0
146,14,4,0
147,14,4,0
148,14,4,0
149,14,4,0
150,14,4,0
151,14,4,0
152,14,4,0
